WEATHER_DATE,REGION,TEMPERATURE,WEATHER_CONDITION,HUMIDITY,PRECIPITATION
2025-02-19,서울,6.2,흐림,46.8,0.0
2025-02-19,인천,1.8,눈,43.3,27.8
2025-02-20,경기,4.6,맑음,54.4,0.0
2025-02-20,광주,6.6,추움,54.3,0.0
2025-02-20,대구,4.7,추움,81.5,0.0
2025-02-20,대전,7.7,맑음,57.8,0.0
2025-02-20,부산,-2.8,맑음,70.1,0.0
2025-02-20,서울,2.0,맑음,44.4,0.0
2025-02-20,인천,-1.5,추움,47.7,0.0
2025-02-21,경기,1.2,맑음,71.4,0.0
2025-02-21,광주,1.0,맑음,40.5,0.0
2025-02-21,대구,5.1,눈,33.3,28.4
2025-02-21,대전,6.8,눈,36.7,11.0
2025-02-21,부산,5.7,추움,34.9,0.0
2025-02-21,서울,3.9,눈,72.2,0.0
2025-02-21,인천,0.3,맑음,75.2,0.0
2025-02-22,경기,7.8,추움,44.3,0.0
2025-02-22,광주,2.2,맑음,61.9,0.0
2025-02-22,대구,0.9,눈,46.0,20.4
2025-02-22,대전,-2.4,눈,52.4,13.6
2025-02-22,부산,5.3,추움,75.7,0.0
2025-02-22,서울,3.2,맑음,76.4,0.0
2025-02-22,인천,4.1,맑음,74.2,0.0
2025-02-23,경기,-0.9,맑음,83.0,0.0
2025-02-23,광주,1.6,눈,70.9,28.0
2025-02-23,대구,4.7,맑음,59.8,0.0
2025-02-23,대전,2.7,추움,67.6,0.0
2025-02-23,부산,7.5,눈,34.6,4.9
2025-02-23,서울,2.0,눈,52.1,20.2
2025-02-23,인천,-2.1,맑음,83.9,0.0
2025-02-24,경기,0.2,맑음,33.8,0.0
2025-02-24,광주,-1.1,눈,45.6,14.5
2025-02-24,대구,2.3,눈,70.0,15.9
2025-02-24,대전,2.0,흐림,64.0,0.0
2025-02-24,부산,1.5,눈,50.6,19.4
2025-02-24,서울,0.8,흐림,56.6,0.0
2025-02-24,인천,6.2,추움,61.2,0.0
2025-02-25,경기,7.5,흐림,67.1,0.0
2025-02-25,광주,3.2,추움,32.1,0.0
2025-02-25,대구,-1.2,추움,37.0,0.0
2025-02-25,대전,3.3,눈,56.5,11.1
2025-02-25,부산,6.2,추움,71.6,0.0
2025-02-25,서울,5.5,눈,32.8,10.6
2025-02-25,인천,4.8,추움,47.1,0.0
2025-02-26,경기,2.9,추움,37.3,0.0
2025-02-26,광주,5.8,추움,73.7,0.0
2025-02-26,대구,-3.0,추움,74.3,0.0
2025-02-26,대전,4.1,눈,47.7,26.9
2025-02-26,부산,7.4,추움,85.7,0.0
2025-02-26,서울,7.8,눈,38.9,13.5
2025-02-26,인천,1.5,맑음,60.0,0.0
2025-02-27,경기,6.9,흐림,38.4,0.0
2025-02-27,광주,-2.8,추움,62.3,0.0
2025-02-27,대구,3.7,맑음,41.7,0.0
2025-02-27,대전,5.6,추움,76.0,0.0
2025-02-27,부산,1.9,추움,35.5,0.0
2025-02-27,서울,0.7,흐림,36.7,0.0
2025-02-27,인천,0.4,맑음,54.1,0.0
2025-02-28,경기,-0.9,흐림,49.1,0.0
2025-02-28,광주,5.0,추움,56.7,0.0
2025-02-28,대구,1.1,흐림,47.1,0.0
2025-02-28,대전,0.4,눈,56.7,16.8
2025-02-28,부산,4.9,추움,55.7,0.0
2025-02-28,서울,4.4,흐림,87.5,0.0
2025-02-28,인천,7.0,맑음,51.7,0.0
2025-03-01,경기,14.6,비,55.4,26.9
2025-03-01,광주,8.0,흐림,63.3,0.0
2025-03-01,대구,14.8,비,34.0,28.8
2025-03-01,대전,4.1,흐림,54.6,0.0
2025-03-01,부산,5.5,맑음,58.5,0.0
2025-03-01,서울,12.6,흐림,47.3,0.0
2025-03-01,인천,13.0,맑음,65.9,0.0
2025-03-02,경기,6.5,흐림,59.4,0.0
2025-03-02,광주,5.2,흐림,84.4,0.0
2025-03-02,대구,6.2,맑음,87.4,0.0
2025-03-02,대전,8.7,비,69.2,26.8
2025-03-02,부산,11.9,비,43.5,23.7
2025-03-02,서울,9.8,비,84.9,6.0
2025-03-02,인천,13.0,흐림,48.2,0.0
2025-03-03,경기,10.2,맑음,51.7,0.0
2025-03-03,광주,8.5,흐림,71.6,0.0
2025-03-03,대구,9.2,흐림,64.5,0.0
2025-03-03,대전,5.0,흐림,33.5,0.0
2025-03-03,부산,11.2,비,88.5,24.5
2025-03-03,서울,5.9,비,37.2,8.3
2025-03-03,인천,9.8,흐림,82.1,0.0
2025-03-04,경기,10.6,흐림,87.3,0.0
2025-03-04,광주,12.6,비,46.3,20.9
2025-03-04,대구,12.2,맑음,65.9,0.0
2025-03-04,대전,9.5,맑음,82.3,0.0
2025-03-04,부산,9.2,맑음,76.0,0.0
2025-03-04,서울,5.0,흐림,46.4,0.0
2025-03-04,인천,6.5,맑음,61.8,0.0
2025-03-05,경기,3.2,맑음,61.1,0.0
2025-03-05,광주,11.6,비,72.1,24.1
2025-03-05,대구,13.0,맑음,77.7,0.0
2025-03-05,대전,10.4,비,79.9,15.8
2025-03-05,부산,4.2,맑음,39.3,0.0
2025-03-05,서울,4.2,흐림,64.8,0.0
2025-03-05,인천,12.3,흐림,54.7,0.0
2025-03-06,경기,14.1,맑음,58.8,0.0
2025-03-06,광주,11.3,맑음,48.4,0.0
2025-03-06,대구,5.1,흐림,48.3,0.0
2025-03-06,대전,12.8,비,43.3,25.7
2025-03-06,부산,13.7,흐림,65.9,0.0
2025-03-06,서울,8.5,흐림,34.6,0.0
2025-03-06,인천,11.3,흐림,38.3,0.0
2025-03-07,경기,12.2,비,36.7,0.6
2025-03-07,광주,12.4,맑음,85.2,0.0
2025-03-07,대구,3.7,비,37.1,7.6
2025-03-07,대전,6.6,맑음,30.6,0.0
2025-03-07,부산,3.4,맑음,69.6,0.0
2025-03-07,서울,4.6,맑음,34.7,0.0
2025-03-07,인천,12.1,흐림,32.6,0.0
2025-03-08,경기,7.2,비,35.4,25.4
2025-03-08,광주,5.1,흐림,75.2,0.0
2025-03-08,대구,5.9,비,64.2,3.0
2025-03-08,대전,12.2,비,61.7,21.5
2025-03-08,부산,13.3,맑음,76.8,0.0
2025-03-08,서울,10.1,맑음,42.0,0.0
2025-03-08,인천,14.4,흐림,50.9,0.0
2025-03-09,경기,14.0,맑음,81.1,0.0
2025-03-09,광주,8.6,맑음,61.2,0.0
2025-03-09,대구,14.8,흐림,55.4,0.0
2025-03-09,대전,5.7,비,36.8,29.5
2025-03-09,부산,11.1,흐림,36.4,0.0
2025-03-09,서울,14.7,맑음,35.9,0.0
2025-03-09,인천,7.4,흐림,65.4,0.0
2025-03-10,경기,11.7,비,34.9,14.8
2025-03-10,광주,14.3,흐림,52.0,0.0
2025-03-10,대구,9.6,맑음,47.4,0.0
2025-03-10,대전,5.3,흐림,34.2,0.0
2025-03-10,부산,11.2,흐림,80.5,0.0
2025-03-10,서울,12.1,흐림,72.3,0.0
2025-03-10,인천,6.4,흐림,66.0,0.0
2025-03-11,경기,7.8,맑음,61.4,0.0
2025-03-11,광주,4.5,흐림,80.3,0.0
2025-03-11,대구,3.8,맑음,88.5,0.0
2025-03-11,대전,5.4,흐림,80.6,0.0
2025-03-11,부산,14.7,비,74.5,26.8
2025-03-11,서울,15.0,맑음,59.5,0.0
2025-03-11,인천,4.0,비,38.6,12.0
2025-03-12,경기,6.3,비,77.4,19.3
2025-03-12,광주,3.4,맑음,74.3,0.0
2025-03-12,대구,12.2,맑음,36.5,0.0
2025-03-12,대전,8.9,흐림,43.8,0.0
2025-03-12,부산,14.9,흐림,60.7,0.0
2025-03-12,서울,9.0,비,75.9,23.0
2025-03-12,인천,7.3,흐림,70.0,0.0
2025-03-13,경기,7.6,맑음,70.8,0.0
2025-03-13,광주,9.6,비,87.2,0.9
2025-03-13,대구,12.5,흐림,42.1,0.0
2025-03-13,대전,9.0,비,60.3,16.3
2025-03-13,부산,10.9,맑음,61.2,0.0
2025-03-13,서울,9.0,맑음,31.6,0.0
2025-03-13,인천,6.6,맑음,67.4,0.0
2025-03-14,경기,6.8,흐림,52.6,0.0
2025-03-14,광주,8.9,비,63.2,16.2
2025-03-14,대구,8.2,흐림,48.7,0.0
2025-03-14,대전,8.8,흐림,36.6,0.0
2025-03-14,부산,13.3,비,48.2,21.2
2025-03-14,서울,13.6,흐림,37.1,0.0
2025-03-14,인천,3.4,흐림,40.6,0.0
2025-03-15,경기,3.7,비,45.8,17.7
2025-03-15,광주,4.2,흐림,50.7,0.0
2025-03-15,대구,4.5,맑음,52.0,0.0
2025-03-15,대전,10.0,비,75.9,18.8
2025-03-15,부산,6.8,흐림,31.7,0.0
2025-03-15,서울,8.7,흐림,81.3,0.0
2025-03-15,인천,10.4,흐림,51.2,0.0
2025-03-16,경기,6.0,맑음,68.9,0.0
2025-03-16,광주,3.2,흐림,58.2,0.0
2025-03-16,대구,3.4,흐림,69.5,0.0
2025-03-16,대전,9.8,흐림,84.1,0.0
2025-03-16,부산,7.1,맑음,31.2,0.0
2025-03-16,서울,7.9,흐림,33.4,0.0
2025-03-16,인천,4.0,비,71.3,26.1
2025-03-17,경기,6.9,흐림,35.9,0.0
2025-03-17,광주,13.1,맑음,62.2,0.0
2025-03-17,대구,7.1,비,66.9,10.9
2025-03-17,대전,5.4,흐림,68.1,0.0
2025-03-17,부산,9.0,흐림,78.7,0.0
2025-03-17,서울,14.8,맑음,52.7,0.0
2025-03-17,인천,4.2,흐림,70.5,0.0
2025-03-18,경기,7.8,비,43.6,22.3
2025-03-18,광주,8.2,흐림,62.4,0.0
2025-03-18,대구,8.1,흐림,50.8,0.0
2025-03-18,대전,10.8,맑음,48.1,0.0
2025-03-18,부산,7.0,비,34.0,24.0
2025-03-18,서울,6.2,흐림,47.8,0.0
2025-03-18,인천,11.6,맑음,64.7,0.0
2025-03-19,경기,8.4,비,75.8,5.4
2025-03-19,광주,10.5,비,61.3,10.9
2025-03-19,대구,14.3,비,46.1,19.1
2025-03-19,대전,13.2,비,84.4,28.0
2025-03-19,부산,9.9,맑음,42.8,0.0
2025-03-19,서울,8.0,맑음,45.1,0.0
2025-03-19,인천,10.5,맑음,61.0,0.0
2025-03-20,경기,13.1,흐림,54.6,0.0
2025-03-20,광주,12.6,맑음,48.6,0.0
2025-03-20,대구,11.2,흐림,44.2,0.0
2025-03-20,대전,4.4,맑음,41.5,0.0
2025-03-20,부산,12.9,흐림,68.8,0.0
2025-03-20,서울,5.9,맑음,74.8,0.0
2025-03-20,인천,10.6,맑음,80.8,0.0
2025-03-21,경기,13.9,비,42.1,8.2
2025-03-21,광주,13.8,맑음,54.4,0.0
2025-03-21,대구,8.8,비,31.2,25.8
2025-03-21,대전,6.8,맑음,47.9,0.0
2025-03-21,부산,9.6,비,68.7,1.3
2025-03-21,서울,9.7,흐림,56.2,0.0
2025-03-21,인천,6.1,맑음,78.2,0.0
2025-03-22,경기,14.3,흐림,73.5,0.0
2025-03-22,광주,11.8,비,78.4,22.3
2025-03-22,대구,6.0,비,83.1,7.1
2025-03-22,대전,12.3,맑음,48.8,0.0
2025-03-22,부산,14.2,비,61.3,24.9
2025-03-22,서울,11.1,흐림,83.1,0.0
2025-03-22,인천,5.8,맑음,64.3,0.0
2025-03-23,경기,14.6,맑음,56.4,0.0
2025-03-23,광주,8.7,흐림,52.1,0.0
2025-03-23,대구,8.7,흐림,44.8,0.0
2025-03-23,대전,13.6,흐림,86.2,0.0
2025-03-23,부산,7.5,비,86.9,9.5
2025-03-23,서울,5.6,흐림,36.4,0.0
2025-03-23,인천,13.4,흐림,33.4,0.0
2025-03-24,경기,3.4,비,74.4,24.0
2025-03-24,광주,7.7,흐림,84.6,0.0
2025-03-24,대구,14.5,비,51.8,24.4
2025-03-24,대전,9.4,맑음,44.2,0.0
2025-03-24,부산,6.0,맑음,53.1,0.0
2025-03-24,서울,3.3,흐림,88.0,0.0
2025-03-24,인천,11.3,맑음,77.3,0.0
2025-03-25,경기,4.1,흐림,79.4,0.0
2025-03-25,광주,11.6,흐림,82.6,0.0
2025-03-25,대구,7.9,비,32.0,26.0
2025-03-25,대전,8.7,흐림,54.8,0.0
2025-03-25,부산,14.0,맑음,67.9,0.0
2025-03-25,서울,14.1,흐림,85.1,0.0
2025-03-25,인천,6.6,맑음,81.6,0.0
2025-03-26,경기,3.8,비,55.3,21.9
2025-03-26,광주,4.0,비,39.5,15.5
2025-03-26,대구,12.5,흐림,38.2,0.0
2025-03-26,대전,5.4,흐림,48.3,0.0
2025-03-26,부산,10.7,맑음,41.0,0.0
2025-03-26,서울,12.9,맑음,71.9,0.0
2025-03-26,인천,11.9,비,57.2,0.8
2025-03-27,경기,8.4,흐림,82.4,0.0
2025-03-27,광주,3.2,맑음,31.4,0.0
2025-03-27,대구,7.4,흐림,53.6,0.0
2025-03-27,대전,14.3,흐림,83.1,0.0
2025-03-27,부산,12.6,흐림,41.9,0.0
2025-03-27,서울,12.2,비,80.8,20.6
2025-03-27,인천,6.1,맑음,71.2,0.0
2025-03-28,경기,5.4,흐림,72.1,0.0
2025-03-28,광주,11.6,맑음,41.4,0.0
2025-03-28,대구,4.4,비,73.1,13.1
2025-03-28,대전,12.9,흐림,59.6,0.0
2025-03-28,부산,6.1,비,35.3,11.0
2025-03-28,서울,10.8,비,67.6,27.2
2025-03-28,인천,3.6,맑음,67.1,0.0
2025-03-29,경기,8.2,맑음,42.4,0.0
2025-03-29,광주,8.5,비,30.6,4.0
2025-03-29,대구,6.5,맑음,45.7,0.0
2025-03-29,대전,8.4,비,44.9,17.5
2025-03-29,부산,5.3,비,40.8,23.8
2025-03-29,서울,6.5,흐림,59.7,0.0
2025-03-29,인천,14.9,맑음,47.0,0.0
2025-03-30,경기,11.6,맑음,72.5,0.0
2025-03-30,광주,10.4,비,48.2,11.8
2025-03-30,대구,15.0,흐림,86.4,0.0
2025-03-30,대전,11.5,비,78.6,0.2
2025-03-30,부산,7.0,맑음,44.1,0.0
2025-03-30,서울,14.7,흐림,53.9,0.0
2025-03-30,인천,10.2,비,34.4,16.7
2025-03-31,경기,10.0,맑음,45.6,0.0
2025-03-31,광주,12.0,흐림,85.6,0.0
2025-03-31,대구,6.1,맑음,48.8,0.0
2025-03-31,대전,9.0,맑음,88.4,0.0
2025-03-31,부산,6.8,맑음,61.8,0.0
2025-03-31,서울,4.6,흐림,83.5,0.0
2025-03-31,인천,8.9,비,50.4,14.0
2025-04-01,경기,15.2,흐림,56.1,0.0
2025-04-01,광주,17.1,맑음,56.2,0.0
2025-04-01,대구,18.0,비,33.2,4.5
2025-04-01,대전,11.8,맑음,58.2,0.0
2025-04-01,부산,15.6,맑음,85.4,0.0
2025-04-01,서울,19.0,흐림,45.8,0.0
2025-04-01,인천,13.2,맑음,89.7,0.0
2025-04-02,경기,15.6,비,57.5,3.4
2025-04-02,광주,17.7,비,40.8,27.6
2025-04-02,대구,18.2,비,63.8,19.9
2025-04-02,대전,15.8,맑음,88.3,0.0
2025-04-02,부산,11.8,흐림,40.1,0.0
2025-04-02,서울,10.4,흐림,51.4,0.0
2025-04-02,인천,18.7,비,37.4,2.8
2025-04-03,경기,10.3,흐림,70.9,0.0
2025-04-03,광주,16.6,비,49.8,1.3
2025-04-03,대구,14.6,맑음,72.5,0.0
2025-04-03,대전,14.5,흐림,87.3,0.0
2025-04-03,부산,18.4,맑음,39.2,0.0
2025-04-03,서울,17.7,맑음,70.6,0.0
2025-04-03,인천,11.2,비,52.4,27.9
2025-04-04,경기,19.1,비,77.8,3.9
2025-04-04,광주,13.9,맑음,54.1,0.0
2025-04-04,대구,13.8,비,53.9,5.3
2025-04-04,대전,10.9,흐림,81.1,0.0
2025-04-04,부산,17.4,맑음,62.8,0.0
2025-04-04,서울,19.5,비,49.5,21.9
2025-04-04,인천,18.0,맑음,47.0,0.0
2025-04-05,경기,18.0,흐림,74.2,0.0
2025-04-05,광주,18.1,흐림,66.8,0.0
2025-04-05,대구,12.0,비,56.7,11.6
2025-04-05,대전,15.6,흐림,55.4,0.0
2025-04-05,부산,16.7,흐림,79.9,0.0
2025-04-05,서울,17.5,비,69.2,3.6
2025-04-05,인천,19.0,흐림,66.2,0.0
2025-04-06,경기,13.4,비,57.8,6.7
2025-04-06,광주,15.7,흐림,63.1,0.0
2025-04-06,대구,13.0,흐림,89.1,0.0
2025-04-06,대전,19.0,비,80.5,15.7
2025-04-06,부산,15.2,비,47.4,13.1
2025-04-06,서울,16.3,흐림,35.6,0.0
2025-04-06,인천,17.1,비,85.8,15.8
2025-04-07,경기,10.9,흐림,69.7,0.0
2025-04-07,광주,17.2,비,75.4,13.5
2025-04-07,대구,18.4,맑음,32.7,0.0
2025-04-07,대전,18.8,흐림,47.9,0.0
2025-04-07,부산,10.2,비,74.4,13.9
2025-04-07,서울,15.1,맑음,60.6,0.0
2025-04-07,인천,18.1,비,51.3,17.6
2025-04-08,경기,12.1,맑음,34.7,0.0
2025-04-08,광주,17.3,비,48.2,24.4
2025-04-08,대구,16.6,맑음,57.6,0.0
2025-04-08,대전,18.7,흐림,87.9,0.0
2025-04-08,부산,10.1,맑음,37.0,0.0
2025-04-08,서울,13.4,흐림,85.1,0.0
2025-04-08,인천,12.6,비,70.4,13.0
2025-04-09,경기,18.0,흐림,35.3,0.0
2025-04-09,광주,11.9,비,48.1,13.9
2025-04-09,대구,12.1,맑음,68.9,0.0
2025-04-09,대전,12.4,비,80.5,25.7
2025-04-09,부산,17.0,맑음,41.3,0.0
2025-04-09,서울,13.6,비,70.4,20.7
2025-04-09,인천,10.1,맑음,36.7,0.0
2025-04-10,경기,17.4,맑음,56.7,0.0
2025-04-10,광주,17.4,흐림,65.8,0.0
2025-04-10,대구,10.5,흐림,30.5,0.0
2025-04-10,대전,18.5,비,55.9,12.5
2025-04-10,부산,12.4,비,47.7,24.9
2025-04-10,서울,14.2,흐림,37.0,0.0
2025-04-10,인천,14.7,흐림,81.6,0.0
2025-04-11,경기,15.9,비,66.7,20.4
2025-04-11,광주,13.5,비,71.9,0.6
2025-04-11,대구,12.7,맑음,68.9,0.0
2025-04-11,대전,11.2,흐림,67.4,0.0
2025-04-11,부산,14.2,맑음,49.0,0.0
2025-04-11,서울,20.0,비,32.2,12.0
2025-04-11,인천,12.3,흐림,33.6,0.0
2025-04-12,경기,12.3,흐림,43.2,0.0
2025-04-12,광주,16.2,맑음,46.9,0.0
2025-04-12,대구,19.6,흐림,80.0,0.0
2025-04-12,대전,16.5,비,51.6,14.2
2025-04-12,부산,14.7,비,83.0,21.7
2025-04-12,서울,17.3,흐림,58.2,0.0
2025-04-12,인천,13.4,비,66.1,25.3
2025-04-13,경기,16.1,맑음,36.1,0.0
2025-04-13,광주,18.1,맑음,50.3,0.0
2025-04-13,대구,13.6,맑음,45.6,0.0
2025-04-13,대전,11.6,비,79.7,26.8
2025-04-13,부산,12.1,맑음,32.8,0.0
2025-04-13,서울,10.9,비,59.0,5.2
2025-04-13,인천,19.4,흐림,59.6,0.0
2025-04-14,경기,14.9,맑음,89.6,0.0
2025-04-14,광주,19.7,맑음,76.9,0.0
2025-04-14,대구,16.0,비,36.2,1.5
2025-04-14,대전,18.0,흐림,87.8,0.0
2025-04-14,부산,12.7,비,39.1,20.7
2025-04-14,서울,16.2,맑음,37.2,0.0
2025-04-14,인천,17.7,흐림,76.2,0.0
2025-04-15,경기,15.1,맑음,40.0,0.0
2025-04-15,광주,14.4,맑음,54.9,0.0
2025-04-15,대구,15.0,비,82.2,4.6
2025-04-15,대전,13.3,흐림,38.3,0.0
2025-04-15,부산,17.3,맑음,72.5,0.0
2025-04-15,서울,17.8,비,86.8,24.7
2025-04-15,인천,18.7,맑음,84.7,0.0
2025-04-16,경기,12.9,흐림,40.3,0.0
2025-04-16,광주,17.9,비,51.7,0.9
2025-04-16,대구,14.2,비,43.7,24.1
2025-04-16,대전,19.2,흐림,83.9,0.0
2025-04-16,부산,16.3,흐림,44.7,0.0
2025-04-16,서울,12.5,맑음,78.5,0.0
2025-04-16,인천,13.7,흐림,75.3,0.0
2025-04-17,경기,19.4,비,35.1,9.4
2025-04-17,광주,17.0,비,82.4,21.6
2025-04-17,대구,10.6,비,67.9,21.4
2025-04-17,대전,18.8,비,88.4,12.6
2025-04-17,부산,16.6,맑음,68.5,0.0
2025-04-17,서울,17.7,맑음,73.1,0.0
2025-04-17,인천,14.3,맑음,53.6,0.0
2025-04-18,경기,19.0,흐림,66.6,0.0
2025-04-18,광주,15.4,맑음,53.4,0.0
2025-04-18,대구,16.5,비,71.8,26.6
2025-04-18,대전,14.0,비,41.8,9.0
2025-04-18,부산,18.9,맑음,67.5,0.0
2025-04-18,서울,19.1,흐림,30.5,0.0
2025-04-18,인천,17.0,맑음,56.8,0.0
2025-04-19,경기,12.1,흐림,60.7,0.0
2025-04-19,광주,12.6,흐림,60.4,0.0
2025-04-19,대구,15.9,비,44.5,23.2
2025-04-19,대전,14.2,비,60.3,22.0
2025-04-19,부산,10.2,맑음,83.4,0.0
2025-04-19,서울,17.4,비,37.6,29.8
2025-04-19,인천,15.2,흐림,75.4,0.0
2025-04-20,경기,14.5,맑음,64.3,0.0
2025-04-20,광주,15.7,비,38.4,11.3
2025-04-20,대구,16.7,비,80.7,7.0
2025-04-20,대전,12.8,흐림,77.1,0.0
2025-04-20,부산,19.9,비,63.9,26.8
2025-04-20,서울,10.5,맑음,69.1,0.0
2025-04-20,인천,14.5,맑음,89.0,0.0
2025-04-21,경기,14.5,흐림,38.8,0.0
2025-04-21,광주,15.8,흐림,68.2,0.0
2025-04-21,대구,14.5,맑음,52.2,0.0
2025-04-21,대전,14.0,비,63.5,23.4
2025-04-21,부산,14.2,맑음,37.8,0.0
2025-04-21,서울,12.5,비,49.7,17.5
2025-04-21,인천,18.3,흐림,34.9,0.0
2025-04-22,경기,19.7,비,79.4,4.3
2025-04-22,광주,11.1,흐림,52.2,0.0
2025-04-22,대구,14.7,흐림,74.8,0.0
2025-04-22,대전,13.7,비,87.1,18.0
2025-04-22,부산,15.1,비,61.7,20.8
2025-04-22,서울,16.9,흐림,86.9,0.0
2025-04-22,인천,14.8,맑음,57.5,0.0
2025-04-23,경기,13.0,흐림,52.5,0.0
2025-04-23,광주,14.2,맑음,64.4,0.0
2025-04-23,대구,18.9,흐림,42.9,0.0
2025-04-23,대전,14.9,비,37.3,10.5
2025-04-23,부산,17.8,맑음,55.3,0.0
2025-04-23,서울,10.4,흐림,39.2,0.0
2025-04-23,인천,14.9,흐림,77.5,0.0
2025-04-24,경기,18.3,비,38.0,4.2
2025-04-24,광주,17.4,흐림,68.8,0.0
2025-04-24,대구,13.9,흐림,84.0,0.0
2025-04-24,대전,15.4,흐림,87.5,0.0
2025-04-24,부산,13.3,비,78.0,19.9
2025-04-24,서울,14.5,비,50.3,11.3
2025-04-24,인천,14.6,비,57.0,13.5
2025-04-25,경기,13.1,비,68.7,19.3
2025-04-25,광주,12.5,맑음,72.3,0.0
2025-04-25,대구,15.0,흐림,31.1,0.0
2025-04-25,대전,19.4,비,40.8,0.6
2025-04-25,부산,17.6,비,87.4,15.7
2025-04-25,서울,17.1,맑음,64.3,0.0
2025-04-25,인천,11.9,맑음,67.1,0.0
2025-04-26,경기,15.9,흐림,59.5,0.0
2025-04-26,광주,11.5,맑음,87.1,0.0
2025-04-26,대구,10.9,흐림,88.8,0.0
2025-04-26,대전,11.7,비,38.6,7.7
2025-04-26,부산,18.6,맑음,49.0,0.0
2025-04-26,서울,14.4,비,78.4,18.2
2025-04-26,인천,13.4,맑음,40.8,0.0
2025-04-27,경기,17.1,맑음,47.9,0.0
2025-04-27,광주,19.5,흐림,46.2,0.0
2025-04-27,대구,10.5,맑음,44.4,0.0
2025-04-27,대전,15.9,비,59.6,22.6
2025-04-27,부산,12.6,흐림,86.5,0.0
2025-04-27,서울,11.7,비,66.9,9.8
2025-04-27,인천,13.2,맑음,54.8,0.0
2025-04-28,경기,10.3,흐림,68.0,0.0
2025-04-28,광주,13.7,맑음,89.1,0.0
2025-04-28,대구,13.0,맑음,54.4,0.0
2025-04-28,대전,18.5,맑음,60.0,0.0
2025-04-28,부산,11.0,비,75.8,19.5
2025-04-28,서울,14.6,흐림,54.4,0.0
2025-04-28,인천,12.7,맑음,87.8,0.0
2025-04-29,경기,14.5,비,30.1,13.9
2025-04-29,광주,15.6,비,48.0,11.9
2025-04-29,대구,13.8,비,51.1,19.0
2025-04-29,대전,18.4,비,46.9,4.8
2025-04-29,부산,12.7,흐림,45.1,0.0
2025-04-29,서울,15.4,맑음,55.4,0.0
2025-04-29,인천,12.9,비,88.3,0.0
2025-04-30,경기,18.8,흐림,42.7,0.0
2025-04-30,광주,10.2,흐림,71.5,0.0
2025-04-30,대구,14.5,비,44.8,29.5
2025-04-30,대전,12.1,흐림,87.5,0.0
2025-04-30,부산,16.4,흐림,88.8,0.0
2025-04-30,서울,18.3,맑음,73.5,0.0
2025-04-30,인천,19.6,비,49.1,20.5
2025-05-01,경기,21.7,맑음,54.8,0.0
2025-05-01,광주,23.4,맑음,78.7,0.0
2025-05-01,대구,19.5,비,37.4,29.2
2025-05-01,대전,23.3,흐림,51.5,0.0
2025-05-01,부산,21.5,비,62.3,26.8
2025-05-01,서울,24.2,비,66.5,0.1
2025-05-01,인천,22.0,비,75.7,16.1
2025-05-02,경기,19.4,맑음,43.3,0.0
2025-05-02,광주,24.0,흐림,72.4,0.0
2025-05-02,대구,23.1,흐림,43.3,0.0
2025-05-02,대전,24.7,흐림,32.2,0.0
2025-05-02,부산,18.6,비,35.4,18.4
2025-05-02,서울,16.2,맑음,52.2,0.0
2025-05-02,인천,22.6,맑음,70.8,0.0
2025-05-03,경기,19.0,비,82.2,17.1
2025-05-03,광주,23.8,맑음,73.7,0.0
2025-05-03,대구,20.9,맑음,74.8,0.0
2025-05-03,대전,17.6,맑음,64.2,0.0
2025-05-03,부산,20.7,비,70.9,17.0
2025-05-03,서울,15.1,맑음,89.1,0.0
2025-05-03,인천,16.7,흐림,41.6,0.0
2025-05-04,경기,21.8,비,66.9,20.4
2025-05-04,광주,20.2,흐림,32.6,0.0
2025-05-04,대구,23.4,흐림,54.4,0.0
2025-05-04,대전,21.8,맑음,58.0,0.0
2025-05-04,부산,24.4,비,33.1,28.2
2025-05-04,서울,16.9,흐림,70.7,0.0
2025-05-04,인천,15.0,흐림,55.6,0.0
2025-05-05,경기,18.2,흐림,53.5,0.0
2025-05-05,광주,16.0,비,58.8,24.2
2025-05-05,대구,19.2,비,34.5,7.5
2025-05-05,대전,18.3,맑음,33.8,0.0
2025-05-05,부산,24.9,맑음,43.5,0.0
2025-05-05,서울,17.2,비,46.7,12.6
2025-05-05,인천,15.8,흐림,64.3,0.0
2025-05-06,경기,16.1,맑음,44.3,0.0
2025-05-06,광주,18.8,맑음,83.4,0.0
2025-05-06,대구,19.4,비,35.7,13.4
2025-05-06,대전,15.9,맑음,33.6,0.0
2025-05-06,부산,22.9,비,86.6,23.3
2025-05-06,서울,23.0,비,86.1,25.2
2025-05-06,인천,23.3,흐림,79.3,0.0
2025-05-07,경기,15.5,흐림,66.6,0.0
2025-05-07,광주,23.8,흐림,67.2,0.0
2025-05-07,대구,22.5,비,44.0,18.0
2025-05-07,대전,21.2,비,57.2,13.9
2025-05-07,부산,15.5,비,81.0,12.1
2025-05-07,서울,15.7,비,37.7,27.6
2025-05-07,인천,15.7,흐림,70.7,0.0
2025-05-08,경기,19.5,맑음,49.7,0.0
2025-05-08,광주,16.4,맑음,32.6,0.0
2025-05-08,대구,16.3,비,60.5,10.7
2025-05-08,대전,22.2,흐림,56.7,0.0
2025-05-08,부산,15.7,비,77.4,5.8
2025-05-08,서울,21.5,흐림,70.5,0.0
2025-05-08,인천,16.1,맑음,30.7,0.0
2025-05-09,경기,22.5,비,48.7,26.6
